ISO 3166-1 numeric code,Location,Year,Sex,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90-94,95-99,100+
608,         Philippines,2016,Male,   5 931.848,   5 610.474,   5 427.526,   5 276.139,   4 958.945,   4 317.681,   3 754.887,   3 416.575,   3 028.593,   2 711.057,   2 291.956,   1 850.454,   1 369.502,927.321,554.415,343.944,174.606,58.771,13.228,2.019,0.182
608,         Philippines,2019,Both,   11 736.351,   11 276.469,   10 755.890,   10 312.774,   9 986.791,   9 241.576,   7 946.468,   7 054.802,   6 391.270,   5 629.045,   4 985.228,   4 105.281,   3 233.135,   2 297.901,   1 511.874,882.324,513.71,191.106,46.248,7.589,0.478
608,         Philippines,2019,Female,   5 708.185,   5 501.286,   5 246.262,   4 977.843,   4 870.426,   4 569.859,   3 942.734,   3 515.636,   3 175.241,   2 813.648,   2 516.228,   2 104.769,   1 696.205,   1 244.234,860.146,528.582,319.846,120.943,30.175,4.763,0.275
608,         Philippines,2019,Male,   6 028.173,   5 775.187,   5 509.633,   5 334.939,   5 116.369,   4 671.717,   4 003.736,   3 539.166,   3 216.029,   2 815.396,   2 468.997,   2 000.509,   1 536.928,   1 053.663,651.723,353.737,193.861,70.16,16.072,2.829,0.203
702,         Singapore,1950,Both,164.501,131.799,117.3,97.9,84.499,81.101,81.399,72.201,59.9,45.6,30.7,17,13.699,10.4,5.5,4.399,0,0,0,0,0
702,         Singapore,1950,Female,79.6,64.8,59.5,48.7,40.5,37.299,35.901,31.199,26.4,20.399,15.998,9.6,7.799,6.2,3.499,2.7,0,0,0,0,0
702,         Singapore,1950,Male,84.901,66.999,57.801,49.2,44.001,43.801,45.5,41,33.5,25.2,14.699,7.401,5.9,4.2,2,1.7,0,0,0,0,0
702,         Singapore,1953,Both,202.416,149.788,129.18,116.282,99.154,88.52,85.254,80.548,68.503,54.399,38.803,23.737,14.095,11.175,6.879,4.379,0,0,0,0,0
702,         Singapore,1953,Female,97.994,72.785,63.936,57.219,46.854,40.276,37.733,34.822,29.559,24.007,18.285,13.008,8.114,6.498,4.227,2.781,0,0,0,0,0
702,         Singapore,1953,Male,104.418,77.002,65.24,59.06,52.301,48.247,47.526,45.732,38.947,30.396,20.518,10.725,5.977,4.675,2.65,1.596,0,0,0,0,0
702,         Singapore,1956,Both,253.261,178.551,143.081,131.687,116.985,101.468,91.539,87.61,77.516,64.001,47.649,32.139,17.541,12.282,7.657,4.918,0,0,0,0,0
702,         Singapore,1956,Female,122.521,86.269,69.944,64.414,55.295,45.952,40.334,38.079,33.068,27.939,21.164,16.373,9.925,7.111,4.6,3.115,0,0,0,0,0
702,         Singapore,1956,Male,130.729,92.275,73.129,67.266,61.691,55.523,51.215,49.543,44.461,36.07,26.49,15.762,7.608,5.168,3.051,1.802,0,0,0,0,0
702,         Singapore,1959,Both,295.756,219.694,161.878,142.014,134.304,116.929,100.504,91.01,85.295,71.95,56.376,39.699,24.768,12.867,9.015,5.394,0,0,0,0,0
702,         Singapore,1959,Female,142.823,106.213,78.374,68.963,64.337,53.636,44.581,39.744,36.813,30.762,24.932,18.321,13.496,7.452,5.189,3.425,0,0,0,0,0
702,         Singapore,1959,Male,152.921,113.468,83.495,73.042,69.962,63.3,55.938,51.281,48.498,41.203,31.449,21.38,11.264,5.409,3.821,1.965,0,0,0,0,0
702,         Singapore,1962,Both,307.89,263.844,199.628,153.088,139.757,128.675,110.135,94.017,85.295,77.752,63.582,47.072,31.432,17.706,10.152,6.413,0,0,0,0,0
702,         Singapore,1962,Female,148.938,127.88,96.885,74.824,68.563,60.981,50.071,42.031,37.621,33.863,28.42,21.704,15.899,10.012,5.972,4.053,0,0,0,0,0
702,         Singapore,1962,Male,158.948,135.958,102.737,78.258,71.19,67.695,60.07,51.994,47.682,43.898,35.166,25.37,15.531,7.689,4.175,2.359,0,0,0,0,0
702,         Singapore,1965,Both,281.845,297.052,240.304,190.724,138.923,137.802,117.299,102,83.701,76.799,70.099,53.3,38.2,23.201,13.1,7.901,0,0,0,0,0
702,         Singapore,1965,Female,136.94,143.825,117.218,93.105,69.562,68.503,55,46.9,38.301,34.399,31.7,25.601,18.9,12.699,7.499,5.101,0,0,0,0,0
702,         Singapore,1965,Male,144.906,153.228,123.086,97.616,69.36,69.301,62.299,55.1,45.4,42.399,38.4,27.701,19.3,10.5,5.599,2.8,0,0,0,0,0
702,         Singapore,1968,Both,247.761,294.28,276.613,226.304,171.04,131.673,130.601,108.734,93.955,77.828,71.576,61.503,44.353,29.194,16.271,8.838,0,0,0,0,0
702,         Singapore,1968,Female,120.796,143.037,134.505,110.762,84.633,65.996,64.213,51.121,43.296,35.78,33.166,29.175,21.814,15.142,9.365,5.486,0,0,0,0,0
702,         Singapore,1968,Male,126.964,151.243,142.107,115.543,86.41,65.682,66.39,57.608,50.652,42.044,38.407,32.324,22.537,14.054,6.91,3.354,0,0,0,0,0
702,         Singapore,1971,Both,227.707,273.411,292.478,256.097,216.106,142.317,135.8,116.986,103.105,84.372,71.883,65.963,51.332,35.164,20.382,10.856,0,0,0,0,0
702,         Singapore,1971,Female,110.551,133.178,142.108,124.707,106.415,70.726,67.705,56.997,48.353,38.948,33.762,31.672,25.088,17.812,11.266,6.613,0,0,0,0,0
702,         Singapore,1971,Male,117.155,140.234,150.37,131.39,109.692,71.591,68.095,59.99,54.752,45.421,38.119,34.29,26.244,17.352,9.117,4.244,0,0,0,0,0
702,         Singapore,1974,Both,226.474,244.196,288.019,286.11,240.08,192.402,128.713,132.108,107.239,94.66,75.119,66.047,57.597,41.116,24.711,13.144,0,0,0,0,0
702,         Singapore,1974,Female,109.875,118.937,139.941,138.932,117.512,94.984,63.926,65.414,51.699,44.355,35.192,31.799,28.288,20.657,13.341,7.789,0,0,0,0,0
702,         Singapore,1974,Male,116.599,125.26,148.077,147.178,122.568,97.418,64.788,66.693,55.538,50.304,39.926,34.25,29.309,20.459,11.37,5.356,0,0,0,0,0
702,         Singapore,1977,Both,218.751,222.602,263.863,295.363,268.603,227.504,158.825,130.563,118.755,100.482,82.523,66.965,58.606,46.347,29.101,15.498,0,0,0,0,0
702,         Singapore,1977,Female,105.442,108.32,128.28,143.09,130.831,111.75,78.363,64.718,58.393,48.198,39,32.258,29.149,23.513,15.57,9.078,0,0,0,0,0
702,         Singapore,1977,Male,113.309,114.283,135.582,152.272,137.771,115.756,80.463,65.846,60.36,52.285,43.521,34.707,29.458,22.834,13.532,6.419,0,0,0,0,0
702,         Singapore,1980,Both,193.566,223.085,235.505,286.347,296.279,252.984,211.177,135.762,131.537,107.228,93.123,71.418,59.718,49.31,34.625,17.678,0,0,0,0,0
702,         Singapore,1980,Female,92.734,107.702,114.705,138.69,143.435,123.856,103.733,66.881,65.019,52.512,44.81,34.408,29.909,25.607,18.554,10.558,0,0,0,0,0
702,         Singapore,1980,Male,100.833,115.382,120.8,147.656,152.844,129.13,107.446,68.881,66.516,54.715,48.311,37.01,29.809,23.705,16.073,7.12,0,0,0,0,0
702,         Singapore,1983,Both,199.699,214.256,234.67,262.825,306.388,291.221,245.165,185.069,132.654,126.523,102.333,84.508,64.22,52.815,39.787,23.325,0,0,0,0,0
702,         Singapore,1983,Female,96.36,102.763,113.71,127.665,148.127,141.472,120.257,90.916,65.479,62.489,49.999,40.945,31.73,27.285,21.376,13.267,0,0,0,0,0
702,         Singapore,1983,Male,103.343,111.498,120.963,135.163,158.265,149.752,124.907,94.153,67.174,64.035,52.336,43.564,32.49,25.528,18.405,10.053,0,0,0,0,0
702,         Singapore,1986,Both,222.421,202.193,232.115,254.583,301.302,319.577,279.229,234.196,153.216,135.108,113.796,95.782,72.393,56.36,43.588,29.024,0,0,0,0,0
702,         Singapore,1986,Female,108.234,96.916,112.051,124.932,147.121,155.553,136.82,115.078,75.429,66.852,56.313,47.128,35.74,28.959,23.484,16.415,0,0,0,0,0
702,         Singapore,1986,Male,114.189,105.281,120.068,129.653,154.184,164.026,142.409,119.119,77.787,68.255,57.484,48.654,36.652,27.399,20.099,12.606,0,0,0,0,0
702,         Singapore,1989,Both,221.889,207.688,211.246,258.315,306.502,337.76,324.117,267.215,206.057,130.595,123.036,100.815,82.307,59.247,45.443,32.378,0,0,0,0,0
702,         Singapore,1989,Female,107.272,100,101.796,126.997,154.359,167.434,160.229,131.814,101.483,64.368,61.027,50.51,41.42,30.351,24.855,18.487,0,0,0,0,0
702,         Singapore,1989,Male,114.614,107.685,109.449,131.316,152.145,170.327,163.888,135.401,104.575,66.227,62.007,50.305,40.888,28.896,20.591,13.894,0,0,0,0,0
702,         Singapore,1992,Both,252.296,224.959,210.755,237.176,296.854,344.471,356.533,315.516,256.659,171.973,128.306,113.738,93.182,69.48,49.205,34.783,21.97,9.064,2.055,0.426,0.032
702,         Singapore,1992,Female,121.693,108.406,101.351,114.947,149.163,173.35,177.399,156.352,126.704,84.773,63.476,57.04,47.468,35.697,26.571,19.931,13.251,5.831,1.478,0.337,0.029
702,         Singapore,1992,Male,130.6,116.549,109.401,122.227,147.693,171.122,179.133,159.164,129.954,87.2,64.831,56.699,45.716,33.781,22.638,14.856,8.722,3.234,0.575,0.093,0.003
702,         Singapore,1995,Both,298.517,246.899,228.451,224.074,271.755,333.449,369.215,362.074,302.228,238.069,147.472,129.474,106.174,84.311,57.357,39.011,23.745,12.743,3.154,0.553,0.054
702,         Singapore,1995,Female,144.201,119.065,109.917,107.932,133.15,169.043,184.447,180.001,149.578,117.562,72.871,64.587,54.093,43.719,30.361,22.245,14.221,8.102,2.166,0.424,0.046
702,         Singapore,1995,Male,154.317,127.835,118.533,116.143,138.605,164.405,184.769,182.073,152.652,120.506,74.6,64.886,52.081,40.592,26.997,16.765,9.525,4.639,0.989,0.127,0.008
702,         Singapore,1998,Both,284.398,286.977,255.157,236.534,260.927,318.302,358.328,380.868,348.099,284.211,203.31,135.105,122.82,96.931,69.89,43.044,26.809,13.467,5.255,0.925,0.083
702,         Singapore,1998,Female,137.245,138.725,122.984,114.748,130.136,162.134,181.019,189.011,172.388,140.604,101.031,67.841,62.513,50.411,37.082,24.019,16.121,8.578,3.538,0.672,0.07
702,         Singapore,1998,Male,147.156,148.256,132.177,121.791,130.791,156.165,177.306,191.857,175.711,143.609,102.278,67.264,60.304,46.518,32.804,19.023,10.686,4.887,1.715,0.253,0.013
702,         Singapore,2001,Both,245.863,300.901,291.966,264.537,265.914,320.482,355.5,385.151,382.189,330.469,263.605,173.169,136.344,111.581,84.877,52.44,31.126,15.025,6.24,1.28,0.12
702,         Singapore,2001,Female,118.666,145.874,141.424,128.468,132.938,165.167,182.03,192.578,189.39,163.566,131.041,87.153,69.635,58.135,45.289,29.181,18.524,9.615,4.307,0.942,0.098
702,         Singapore,2001,Male,127.197,155.026,150.542,136.068,132.976,155.314,173.471,192.573,192.799,166.902,132.562,86.018,66.712,53.446,39.589,23.259,12.603,5.41,1.933,0.34,0.022
702,         Singapore,2004,Both,254.371,294.297,304.952,296.02,289.807,334.657,371.651,399.39,391.041,368.279,310.162,230.423,174.95,122.33,98.123,64.522,38.164,17.834,6.772,2.115,0.18
702,         Singapore,2004,Female,123.563,142.97,147.983,144.611,144.849,172.769,191.369,201.447,195.114,182.232,154.052,115.341,89.038,63.821,52.509,36.268,22.957,11.123,4.587,1.532,0.141
702,         Singapore,2004,Male,130.809,151.328,156.97,151.41,144.958,161.887,180.283,197.942,195.929,186.047,156.11,115.084,85.911,58.509,45.615,28.254,15.206,6.709,2.184,0.585,0.039
702,         Singapore,2007,Both,257.326,297.299,322.975,320.436,316.222,349.412,388.049,408.919,414.521,402.153,358.483,282.807,204.424,144.665,108.802,76.079,45.885,22.785,8.38,2.54,0.366
702,         Singapore,2007,Female,125.798,144.925,157.494,157.036,158.534,180.457,200.877,208.161,207.642,199.599,177.887,141.442,103.853,75.373,58.587,42.912,27.711,14.415,5.554,1.832,0.286
702,         Singapore,2007,Male,131.526,152.369,165.478,163.395,157.688,168.957,187.175,200.758,206.877,202.551,180.593,141.365,100.572,69.295,50.219,33.172,18.176,8.374,2.828,0.711,0.08
702,         Singapore,2010,Both,261.464,290.004,328.434,354.581,332.36,366.716,401.855,429.87,416.469,434.274,407.902,334.202,258.446,150.029,124.664,87.729,53.623,27.793,10.304,2.954,0.579
702,         Singapore,2010,Female,128.484,141.81,160.025,174.431,165.72,190.123,209.4,219.919,210.555,215.123,202.334,166.472,130.836,78.291,66.939,49.754,32.716,17.978,6.96,2.146,0.454
702,         Singapore,2010,Male,132.98,148.195,168.41,180.15,166.641,176.592,192.455,209.951,205.914,219.153,205.567,167.73,127.612,71.74,57.725,37.975,20.907,9.814,3.345,0.806,0.125
702,         Singapore,2013,Both,264.109,284.223,320.082,358.221,360.577,355.858,398.428,433.624,442.8,439.32,443.961,390.133,308.828,211.767,129.944,104.672,63.809,32.787,13.304,3.751,0.639
702,         Singapore,2013,Female,128.711,139.71,156.339,175.308,178.117,180.36,207.642,224.358,225.523,220.419,220.156,194.539,155.566,109.179,69.615,58.173,38.016,21.111,8.986,2.658,0.504
702,         Singapore,2013,Male,135.394,144.512,163.738,182.91,182.457,175.499,190.79,209.271,217.279,218.9,223.802,195.592,153.261,102.591,60.333,46.5,25.797,11.677,4.32,1.095,0.135
702,         Singapore,2016,Both,265.486,281.093,310.122,349.543,380.919,361.859,388.818,427.64,459.732,449.53,460.678,436.794,359.189,275.012,161.559,116.383,77.188,39.702,16.313,4.216,0.679
702,         Singapore,2016,Female,127.768,138.2,152.169,170.657,187.361,179.669,200.073,222.607,235.805,228.111,229.513,217.72,180.313,140.667,85.407,64.063,44.935,25.125,11.114,3.043,0.536
702,         Singapore,2016,Male,137.717,142.893,157.953,178.883,193.557,182.192,188.746,205.033,223.927,221.419,231.165,219.074,178.875,134.345,76.151,52.319,32.254,14.579,5.198,1.174,0.143
702,         Singapore,2019,Both,265.616,281.911,303.74,338.346,376.392,392.136,377.703,421.012,456.256,475.747,461.653,465.911,413.266,320.957,226.717,124.449,92.046,48.294,19.347,5.804,0.801
702,         Singapore,2019,Female,128.28,137.127,149.665,165.716,184.168,193.671,189.765,218.353,236.43,242.646,232.979,232.022,207.454,163.121,118.457,68.07,52.577,29.816,13.072,4.17,0.63
702,         Singapore,2019,Male,137.336,144.785,154.076,172.631,192.226,198.465,187.938,202.658,219.826,233.101,228.676,233.889,205.812,157.836,108.26,56.378,39.469,18.472,6.277,1.635,0.171
764,         Thailand,1950,Both,   3 404.705,   2 725.926,   2 595.408,   2 249.524,   1 918.541,   1 518.735,   1 264.386,   1 103.724,960.198,798.404,651.438,473.594,373.714,296.546,174.207,116.307,0,0,0,0,0
764,         Thailand,1950,Female,   1 675.231,   1 331.962,   1 293.123,   1 131.521,950.142,748.907,626.711,541.312,480.319,396.726,327.395,238.364,203.303,163.059,95.787,66.159,0,0,0,0,0
764,         Thailand,1950,Male,   1 729.471,   1 393.965,   1 302.286,   1 118.002,968.399,769.827,637.675,562.41,479.878,401.677,324.042,235.231,170.41,133.488,78.421,50.147,0,0,0,0,0
764,         Thailand,1953,Both,   3 774.455,   2 965.448,   2 616.748,   2 452.935,   2 087.957,   1 725.632,   1 369.146,   1 163.120,   1 016.579,865.102,709.301,548.631,394.905,311.053,213.78,117.507,0,0,0,0,0
764,         Thailand,1953,Female,   1 864.960,   1 456.789,   1 291.189,   1 231.893,   1 046.129,851.144,676.345,574.362,502.733,435.027,356.381,277.972,206.488,174.734,120.679,67.538,0,0,0,0,0
764,         Thailand,1953,Male,   1 909.480,   1 508.640,   1 325.547,   1 221.047,   1 041.832,874.48,692.797,588.754,513.842,430.077,352.922,270.662,188.424,136.334,93.114,49.976,0,0,0,0,0
764,         Thailand,1956,Both,   4 141.332,   3 327.431,   2 715.536,   2 570.093,   2 270.003,   1 931.939,   1 533.900,   1 248.529,   1 073.369,929.358,767.59,620.855,443.927,325.06,241.594,133.341,0,0,0,0,0
764,         Thailand,1956,Female,   2 042.275,   1 648.887,   1 335.694,   1 280.916,   1 143.188,959.391,755.003,618.217,527.669,466.913,387.216,317.039,227.261,179.478,139.281,78.068,0,0,0,0,0
764,         Thailand,1956,Male,   2 099.047,   1 678.540,   1 379.835,   1 289.176,   1 126.819,972.547,778.893,630.311,545.697,462.446,380.375,303.819,216.666,145.587,102.319,55.278,0,0,0,0,0
764,         Thailand,1959,Both,   4 612.073,   3 684.399,   3 016.339,   2 577.990,   2 466.760,   2 097.344,   1 751.477,   1 368.693,   1 139.034,983.559,833.674,670.602,517.24,348.736,248.063,161.18,0,0,0,0,0
764,         Thailand,1959,Female,   2 273.671,   1 826.977,   1 496.051,   1 271.616,   1 236.382,   1 052.784,863.338,673.366,564.105,487.004,424.582,342.066,268.33,184.535,143.702,95.711,0,0,0,0,0
764,         Thailand,1959,Male,   2 338.401,   1 857.423,   1 520.287,   1 306.373,   1 230.378,   1 044.561,888.137,695.326,574.93,496.554,409.093,328.537,248.911,164.201,104.362,65.471,0,0,0,0,0
764,         Thailand,1962,Both,   5 118.831,   4 106.094,   3 351.564,   2 755.614,   2 528.137,   2 292.102,   1 938.512,   1 552.798,   1 231.778,   1 039.426,889.425,727.307,571.789,401.135,262.242,172.688,0,0,0,0,0
764,         Thailand,1962,Female,   2 520.278,   2 034.695,   1 668.888,   1 362.067,   1 255.282,   1 152.110,964.809,762.836,608.922,514.888,449.373,374.107,298.114,211.73,147.149,103.829,0,0,0,0,0
764,         Thailand,1962,Male,   2 598.555,   2 071.399,   1 682.676,   1 393.546,   1 272.857,   1 139.990,973.703,789.962,622.856,524.538,440.051,353.2,273.675,189.406,115.092,68.859,0,0,0,0,0
764,         Thailand,1965,Both,   5 578.436,   4 586.897,   3 729.391,   3 082.218,   2 574.697,   2 459.998,   2 111.486,   1 768.817,   1 371.053,   1 114.214,943.958,789.605,619.546,464.913,291.589,181.808,0,0,0,0,0
764,         Thailand,1965,Female,   2 740.917,   2 269.764,   1 858.276,   1 536.472,   1 269.210,   1 228.865,   1 060.348,873.053,673.929,554.603,471.371,407.739,323.678,249.172,158.943,109.434,0,0,0,0,0
764,         Thailand,1965,Male,   2 837.519,   2 317.132,   1 871.114,   1 545.745,   1 305.488,   1 231.131,   1 051.138,895.762,697.124,559.61,472.585,381.866,295.867,215.743,132.648,72.376,0,0,0,0,0
764,         Thailand,1968,Both,   6 067.376,   5 084.466,   4 180.775,   3 417.541,   2 814.003,   2 479.064,   2 310.794,   1 937.604,   1 568.584,   1 212.630,999.019,837.433,671.477,503.086,339.17,192.983,0,0,0,0,0
764,         Thailand,1968,Female,   2 977.268,   2 509.798,   2 080.009,   1 707.179,   1 396.869,   1 226.453,   1 159.536,968.39,772.134,600.714,500.902,426.83,353.749,269.677,186.575,111.027,0,0,0,0,0
764,         Thailand,1968,Male,   3 090.110,   2 574.669,   2 100.766,   1 710.362,   1 417.134,   1 252.611,   1 151.258,969.214,796.45,611.915,498.117,410.603,317.725,233.41,152.594,81.956,0,0,0,0,0
764,         Thailand,1971,Both,   6 427.643,   5 564.010,   4 679.320,   3 847.069,   3 160.059,   2 584.632,   2 427.226,   2 116.595,   1 766.904,   1 366.962,   1 077.803,888.615,723.494,546.106,383.086,219.385,0,0,0,0,0
764,         Thailand,1971,Female,   3 152.250,   2 739.089,   2 322.576,   1 921.190,   1 579.397,   1 276.709,   1 210.056,   1 064.646,877.08,675.08,540.586,449.681,379.951,293.809,212.556,124.776,0,0,0,0,0
764,         Thailand,1971,Male,   3 275.395,   2 824.923,   2 356.745,   1 925.877,   1 580.662,   1 307.924,   1 217.170,   1 051.947,889.826,691.884,537.217,438.934,343.54,252.295,170.528,94.608,0,0,0,0,0
764,         Thailand,1974,Both,   6 442.429,   6 077.266,   5 182.188,   4 374.883,   3 610.317,   2 924.412,   2 440.354,   2 315.706,   1 934.168,   1 574.985,   1 190.198,949.882,771.802,596.692,415.269,257.661,0,0,0,0,0
764,         Thailand,1974,Female,   3 156.594,   2 988.116,   2 563.778,   2 181.105,   1 806.960,   1 459.395,   1 206.837,   1 162.053,972.634,780.558,593.29,482.776,399.171,323.351,230.565,148.721,0,0,0,0,0
764,         Thailand,1974,Male,   3 285.831,   3 089.149,   2 618.409,   2 193.778,   1 803.356,   1 465.017,   1 233.516,   1 153.655,961.535,794.426,596.909,467.106,372.631,273.344,184.707,108.941,0,0,0,0,0
764,         Thailand,1977,Both,   6 297.135,   6 380.706,   5 707.082,   4 858.867,   4 092.047,   3 330.881,   2 644.112,   2 378.091,   2 128.439,   1 756.554,   1 362.490,   1 034.716,822.472,643.066,457.385,288.324,0,0,0,0,0
764,         Thailand,1977,Female,   3 086.761,   3 133.267,   2 815.465,   2 414.545,   2 047.211,   1 670.806,   1 313.898,   1 185.288,   1 074.126,880.462,678.362,523.58,423.978,344.146,254.598,166.186,0,0,0,0,0
764,         Thailand,1977,Male,   3 210.400,   3 247.462,   2 891.631,   2 444.328,   2 044.833,   1 660.071,   1 330.217,   1 192.805,   1 054.307,876.089,684.129,511.132,398.489,298.908,202.775,122.127,0,0,0,0,0
764,         Thailand,1980,Both,   6 159.111,   6 356.242,   6 171.527,   5 314.481,   4 566.344,   3 785.348,   3 008.402,   2 427.842,   2 289.578,   1 922.171,   1 560.860,   1 160.235,887.929,690.291,503.421,318.892,0,0,0,0,0
764,         Thailand,1980,Female,   3 025.139,   3 119.120,   3 041.198,   2 632.263,   2 280.413,   1 901.565,   1 510.764,   1 205.525,   1 152.130,974.263,781.981,583.811,458.025,364.365,279.955,183.389,0,0,0,0,0
764,         Thailand,1980,Male,   3 133.971,   3 237.123,   3 130.329,   2 682.219,   2 285.931,   1 883.782,   1 497.639,   1 222.317,   1 137.448,947.907,778.879,576.425,429.903,325.927,223.465,135.502,0,0,0,0,0
764,         Thailand,1983,Both,   5 910.382,   6 220.891,   6 304.496,   5 787.035,   4 917.616,   4 250.100,   3 484.525,   2 741.416,   2 358.126,   2 159.983,   1 758.338,   1 365.161,981.641,736.703,545.24,357.938,0,0,0,0,0
764,         Thailand,1983,Female,   2 899.675,   3 054.540,   3 099.607,   2 857.730,   2 449.745,   2 145.515,   1 768.627,   1 380.958,   1 185.126,   1 100.496,893.927,688.317,503.415,388.977,298.269,206.414,0,0,0,0,0
764,         Thailand,1983,Male,   3 010.776,   3 166.417,   3 204.955,   2 929.347,   2 467.883,   2 104.563,   1 715.865,   1 360.446,   1 172.995,   1 059.463,864.393,676.836,478.21,347.702,246.94,151.493,0,0,0,0,0
764,         Thailand,1986,Both,   5 665.035,   6 009.504,   6 262.151,   6 130.693,   5 316.150,   4 650.782,   3 991.338,   3 195.582,   2 542.022,   2 339.914,   1 984.823,   1 602.495,   1 154.282,813.59,589.714,398.54,0,0,0,0,0
764,         Thailand,1986,Female,   2 773.680,   2 956.959,   3 080.680,   3 024.673,   2 639.941,   2 350.575,   2 045.866,   1 635.839,   1 287.675,   1 196.806,   1 021.629,816.977,590.802,428.838,320.287,228.705,0,0,0,0,0
764,         Thailand,1986,Male,   2 891.324,   3 052.521,   3 181.444,   3 105.999,   2 676.197,   2 300.212,   1 945.489,   1 559.755,   1 254.352,   1 143.116,963.206,785.522,563.484,384.758,269.438,169.849,0,0,0,0,0
764,         Thailand,1989,Both,   5 429.006,   5 785.542,   6 118.391,   6 176.397,   5 758.035,   4 979.927,   4 463.572,   3 743.415,   2 944.313,   2 449.618,   2 262.461,   1 826.310,   1 420.250,948.824,644.539,439.149,0,0,0,0,0
764,         Thailand,1989,Female,   2 661.709,   2 842.735,   3 015.426,   3 042.885,   2 853.020,   2 509.342,   2 303.140,   1 945.499,   1 516.670,   1 256.014,   1 174.571,945.709,729.705,496.591,350.276,247.499,0,0,0,0,0
764,         Thailand,1989,Male,   2 767.196,   2 942.708,   3 102.874,   3 133.418,   2 904.949,   2 470.581,   2 160.499,   1 797.990,   1 427.684,   1 193.631,   1 087.934,880.633,690.564,452.257,294.296,191.682,0,0,0,0,0
764,         Thailand,1992,Both,   5 267.462,   5 536.416,   5 907.232,   6 084.360,   5 910.933,   5 298.917,   4 738.353,   4 188.114,   3 396.328,   2 667.605,   2 364.297,   2 042.500,   1 619.947,   1 148.461,732.943,473.591,277.54,126.943,44.123,10.533,1.28
764,         Thailand,1992,Female,   2 581.608,   2 715.520,   2 908.960,   3 000.295,   2 920.192,   2 644.382,   2 417.517,   2 169.864,   1 756.156,   1 369.306,   1 226.420,   1 068.718,842.168,599.359,394.938,265.43,164.673,80.754,29.472,7.297,0.95
764,         Thailand,1992,Male,   2 685.829,   2 820.870,   2 998.250,   3 084.044,   2 990.721,   2 654.524,   2 320.846,   2 018.269,   1 640.187,   1 298.308,   1 137.888,973.794,777.787,549.109,338.014,208.169,112.874,46.195,14.652,3.238,0.33
764,         Thailand,1995,Both,   5 125.727,   5 323.229,   5 664.951,   5 959.191,   5 889.534,   5 544.301,   4 921.581,   4 490.873,   3 855.443,   3 033.184,   2 427.703,   2 220.200,   1 780.917,   1 362.827,868.455,530.367,300.288,135.015,45.789,10.752,1.463
764,         Thailand,1995,Female,   2 503.606,   2 611.836,   2 783.847,   2 941.586,   2 910.689,   2 754.104,   2 476.318,   2 300.416,   1 982.448,   1 551.399,   1 247.212,   1 165.702,938.273,715.42,464.796,296.505,176.273,85.761,30.587,7.516,1.055
764,         Thailand,1995,Male,   2 622.121,   2 711.393,   2 881.101,   3 017.604,   2 978.845,   2 790.196,   2 445.263,   2 190.457,   1 872.995,   1 481.784,   1 180.491,   1 054.499,842.645,647.406,403.659,233.862,124.015,49.255,15.202,3.234,0.408
764,         Thailand,1998,Both,   4 905.422,   5 183.257,   5 407.022,   5 569.750,   5 589.484,   5 644.428,   5 466.094,   5 017.354,   4 511.739,   3 611.969,   2 706.490,   2 254.283,   1 980.528,   1 512.311,   1 056.383,612.518,335.841,158.978,56.741,14.861,1.83
764,         Thailand,1998,Female,   2 386.342,   2 538.196,   2 654.425,   2 737.821,   2 774.337,   2 845.299,   2 784.877,   2 569.605,   2 308.747,   1 834.842,   1 382.803,   1 176.655,   1 051.640,803.733,563.747,338.224,195.455,97.791,37.577,10.207,1.327
764,         Thailand,1998,Male,   2 519.159,   2 645.130,   2 752.662,   2 831.996,   2 815.187,   2 799.132,   2 681.195,   2 447.716,   2 202.964,   1 777.118,   1 323.673,   1 077.593,928.843,708.543,492.609,274.269,140.364,61.16,19.162,4.656,0.503
764,         Thailand,2001,Both,   4 584.155,   5 037.192,   5 237.471,   5 417.310,   5 347.116,   5 425.123,   5 688.577,   5 429.918,   5 069.785,   4 284.685,   3 202.572,   2 402.016,   2 109.528,   1 680.630,   1 231.775,745.653,389.531,178.584,64.517,15.002,2.182
764,         Thailand,2001,Female,   2 227.989,   2 460.972,   2 575.748,   2 664.690,   2 642.618,   2 738.428,   2 928.705,   2 804.571,   2 610.708,   2 177.920,   1 627.871,   1 244.924,   1 121.515,903.843,663.469,409.1,224.692,108.925,42.226,10.427,1.589
764,         Thailand,2001,Male,   2 356.127,   2 576.186,   2 661.692,   2 752.589,   2 704.474,   2 686.692,   2 759.890,   2 625.366,   2 459.094,   2 106.767,   1 574.704,   1 157.102,988.034,776.806,568.322,336.565,164.851,69.666,22.292,4.58,0.593
764,         Thailand,2004,Both,   4 315.871,   4 754.918,   5 093.678,   5 182.152,   5 331.295,   5 366.744,   5 601.477,   5 725.411,   5 295.830,   4 770.137,   3 759.857,   2 749.468,   2 161.995,   1 866.709,   1 362.748,905.428,460.591,203.26,73.112,19.11,2.44
764,         Thailand,2004,Female,   2 099.541,   2 317.557,   2 502.220,   2 561.456,   2 640.324,   2 688.936,   2 864.068,   2 959.831,   2 732.402,   2 453.689,   1 922.104,   1 423.552,   1 144.230,   1 009.576,744.74,498.18,262.489,122.908,46.479,13.013,1.758
